Date	Latitude(deg) 	Longitude(deg)	hamsl(m)	hafl(m)	climbrate(cm/s)	GroundSpeed(m/s)	Airspeed(m/s)	Mav_Link(%)	Rssi_Link(%)	Throttle	Roll(deg)	Pitch(deg)	Yaw(deg)
11:48:15	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:15	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:16	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:16	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:16	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:16	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:16	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:17	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:17	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:17	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:17	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:17	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:18	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:18	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:18	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:18	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:18	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:19	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:19	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:19	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:19	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:19	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:20	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:20	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:20	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:20	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:20	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:21	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:21	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:21	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:21	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:21	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:22	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:22	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:22	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:22	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:22	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:23	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:23	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:23	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:23	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:23	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:24	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:24	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:24	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:24	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:24	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:25	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:25	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:25	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:25	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:25	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:26	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:26	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:26	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:26	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:26	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:27	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:27	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:27	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:27	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:27	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:28	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:28	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:28	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:28	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:28	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:29	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:29	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:29	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:29	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:29	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:30	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:30	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:30	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:30	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:30	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:31	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:31	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:31	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:31	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:31	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:32	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:32	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:32	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:32	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:32	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:33	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:33	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:33	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:33	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:33	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:34	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:34	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:34	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:34	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:34	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:35	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:35	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:35	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:35	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:35	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:36	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:36	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:36	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:36	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:36	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:37	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:37	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:37	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:37	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:37	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:38	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:38	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:38	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:38	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:38	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:39	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:39	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:39	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:39	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:39	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:40	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:40	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:40	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:40	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:40	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:41	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:41	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:41	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:41	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:41	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:42	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:42	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:42	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:42	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:42	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:43	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:43	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:43	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:43	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:43	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:44	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:44	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:44	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:44	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:44	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:45	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:45	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:45	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:45	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:45	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:46	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:46	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:46	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:46	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:46	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:47	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:47	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:47	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:47	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:47	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:48	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:48	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:48	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:48	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:48	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:49	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:49	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:49	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:49	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:49	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:50	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:50	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:50	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:50	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:50	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:51	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:51	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:51	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:51	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:51	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:52	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:52	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:52	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:52	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:52	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:53	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:53	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:53	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:53	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:53	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:54	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:54	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:54	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:54	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:54	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:55	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:55	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:55	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:55	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:55	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:56	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:56	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:56	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:56	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:56	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:57	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:57	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:57	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:57	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:57	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:58	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:58	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:58	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:58	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:58	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:59	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:59	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:59	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:59	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:48:59	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:00	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:00	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:00	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:00	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:00	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:01	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:01	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:01	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:01	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:01	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:02	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:02	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:02	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:02	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:02	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:03	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:03	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:03	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:03	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:03	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:04	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:04	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:04	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:04	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:04	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:05	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:05	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:05	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:05	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:05	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:06	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:06	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:06	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:06	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:06	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:07	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:07	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:07	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:07	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:07	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:08	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:08	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:08	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:08	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:08	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:09	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:09	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:09	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:09	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:09	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:10	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:10	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:10	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:10	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:10	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:11	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:11	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:11	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:11	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:11	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:12	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:12	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:12	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:12	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:12	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:13	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:13	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:13	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:13	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:13	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:14	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:14	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:14	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:14	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:14	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:15	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:15	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:15	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:15	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:15	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:16	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:16	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:16	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:16	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:16	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:17	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:17	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:17	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:17	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:17	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:18	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:18	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:18	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:18	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:18	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:19	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:19	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:19	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:19	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:19	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:20	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:20	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:20	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:21	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:21	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:21	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:21	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:21	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:22	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:22	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:22	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:22	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:22	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:23	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:23	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:23	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:23	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:23	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:24	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:24	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:24	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:24	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:24	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:25	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:25	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:25	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:25	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:25	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:26	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:26	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:26	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:26	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:26	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:27	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:27	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:27	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:27	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:27	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:28	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:28	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:28	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:28	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:28	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:29	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:29	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:29	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:29	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:29	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:30	0	0	0	0	0	0	3	100	0	50	0	0	0	
11:49:30	0	0	0	0	0	0	3	100	0	50	0	0	0	
